20201109 10-14-52,pngcrush,pngcrush-1.8.13-1.oe1.aarch64.rpm pngcrush-1.8.13-1.oe1.src.rpm pngcrush-debuginfo-1.8.13-1.oe1.aarch64.rpm pngcrush-1.8.13-1.oe1.x86_64.rpm pngcrush-debuginfo-1.8.13-1.oe1.x86_64.rpm pngcrush-debugsource-1.8.13-1.oe1.aarch64.rpm pngcrush-debugsource-1.8.13-1.oe1.x86_64.rpm
20201109 09-57-19,corosync,spausedd-3.0.2-5.oe1.x86_64.rpm corosync-3.0.2-5.oe1.x86_64.rpm corosync-3.0.2-5.oe1.src.rpm corosync-debuginfo-3.0.2-5.oe1.aarch64.rpm corosync-3.0.2-5.oe1.aarch64.rpm corosynclib-devel-3.0.2-5.oe1.aarch64.rpm corosynclib-3.0.2-5.oe1.x86_64.rpm corosync-vqsim-3.0.2-5.oe1.x86_64.rpm corosync-debugsource-3.0.2-5.oe1.x86_64.rpm corosync-debuginfo-3.0.2-5.oe1.x86_64.rpm corosync-debugsource-3.0.2-5.oe1.aarch64.rpm spausedd-3.0.2-5.oe1.aarch64.rpm corosync-vqsim-3.0.2-5.oe1.aarch64.rpm corosynclib-3.0.2-5.oe1.aarch64.rpm corosynclib-devel-3.0.2-5.oe1.x86_64.rpm
20201109 09-14-57,jq,jq-debugsource-1.5-18.oe1.aarch64.rpm jq-help-1.5-18.oe1.noarch.rpm jq-1.5-18.oe1.aarch64.rpm jq-devel-1.5-18.oe1.aarch64.rpm jq-debugsource-1.5-18.oe1.x86_64.rpm jq-debuginfo-1.5-18.oe1.aarch64.rpm jq-debuginfo-1.5-18.oe1.x86_64.rpm jq-devel-1.5-18.oe1.x86_64.rpm jq-1.5-18.oe1.src.rpm jq-1.5-18.oe1.x86_64.rpm
20201107 11-17-36,nodejs-gaze,nodejs-gaze-0.5.2-2.oe1.noarch.rpm nodejs-gaze-0.5.2-2.oe1.src.rpm
20201107 10-23-55,nvmetcli,nvmetcli-0.4-7.oe1.src.rpm nvmetcli-0.4-7.oe1.noarch.rpm nvmetcli-help-0.4-7.oe1.noarch.rpm
20201106 17-16-37,libzip,libzip-debuginfo-1.5.1-4.oe1.x86_64.rpm libzip-1.5.1-4.oe1.aarch64.rpm libzip-1.5.1-4.oe1.src.rpm libzip-help-1.5.1-4.oe1.noarch.rpm libzip-devel-1.5.1-4.oe1.aarch64.rpm libzip-debuginfo-1.5.1-4.oe1.aarch64.rpm libzip-debugsource-1.5.1-4.oe1.aarch64.rpm libzip-devel-1.5.1-4.oe1.x86_64.rpm libzip-1.5.1-4.oe1.x86_64.rpm libzip-debugsource-1.5.1-4.oe1.x86_64.rpm
20201106 17-16-33,ltrace,ltrace-debuginfo-0.7.91-31.oe1.x86_64.rpm ltrace-help-0.7.91-31.oe1.aarch64.rpm ltrace-debuginfo-0.7.91-31.oe1.aarch64.rpm ltrace-help-0.7.91-31.oe1.x86_64.rpm ltrace-debugsource-0.7.91-31.oe1.aarch64.rpm ltrace-debugsource-0.7.91-31.oe1.x86_64.rpm ltrace-0.7.91-31.oe1.x86_64.rpm ltrace-0.7.91-31.oe1.src.rpm ltrace-0.7.91-31.oe1.aarch64.rpm
20201106 17-16-07,minicom,minicom-2.7.1-12.oe1.aarch64.rpm minicom-debuginfo-2.7.1-12.oe1.aarch64.rpm minicom-debugsource-2.7.1-12.oe1.aarch64.rpm minicom-2.7.1-12.oe1.src.rpm minicom-debugsource-2.7.1-12.oe1.x86_64.rpm minicom-help-2.7.1-12.oe1.noarch.rpm minicom-debuginfo-2.7.1-12.oe1.x86_64.rpm minicom-2.7.1-12.oe1.x86_64.rpm
20201106 16-44-25,libutempter,libutempter-help-1.2.1-2.oe1.noarch.rpm libutempter-debugsource-1.2.1-2.oe1.aarch64.rpm libutempter-debugsource-1.2.1-2.oe1.x86_64.rpm libutempter-devel-1.2.1-2.oe1.x86_64.rpm libutempter-1.2.1-2.oe1.src.rpm libutempter-devel-1.2.1-2.oe1.aarch64.rpm libutempter-debuginfo-1.2.1-2.oe1.x86_64.rpm libutempter-debuginfo-1.2.1-2.oe1.aarch64.rpm libutempter-1.2.1-2.oe1.aarch64.rpm libutempter-1.2.1-2.oe1.x86_64.rpm
20201106 16-14-20,vsftpd,vsftpd-debuginfo-3.0.3-31.oe1.aarch64.rpm vsftpd-help-3.0.3-31.oe1.aarch64.rpm vsftpd-3.0.3-31.oe1.src.rpm vsftpd-debugsource-3.0.3-31.oe1.x86_64.rpm vsftpd-debuginfo-3.0.3-31.oe1.x86_64.rpm vsftpd-debugsource-3.0.3-31.oe1.aarch64.rpm vsftpd-help-3.0.3-31.oe1.x86_64.rpm vsftpd-3.0.3-31.oe1.x86_64.rpm vsftpd-3.0.3-31.oe1.aarch64.rpm
20201106 14-10-49,jemalloc,jemalloc-devel-5.1.0-4.oe1.x86_64.rpm jemalloc-5.1.0-4.oe1.src.rpm jemalloc-help-5.1.0-4.oe1.x86_64.rpm jemalloc-debugsource-5.1.0-4.oe1.aarch64.rpm jemalloc-5.1.0-4.oe1.aarch64.rpm jemalloc-debuginfo-5.1.0-4.oe1.x86_64.rpm jemalloc-debugsource-5.1.0-4.oe1.x86_64.rpm jemalloc-debuginfo-5.1.0-4.oe1.aarch64.rpm jemalloc-5.1.0-4.oe1.x86_64.rpm jemalloc-devel-5.1.0-4.oe1.aarch64.rpm jemalloc-help-5.1.0-4.oe1.aarch64.rpm
20201106 14-10-37,iperf3,iperf3-devel-3.6-5.oe1.aarch64.rpm iperf3-3.6-5.oe1.src.rpm iperf3-3.6-5.oe1.aarch64.rpm iperf3-debugsource-3.6-5.oe1.aarch64.rpm iperf3-debugsource-3.6-5.oe1.x86_64.rpm iperf3-debuginfo-3.6-5.oe1.x86_64.rpm iperf3-3.6-5.oe1.x86_64.rpm iperf3-help-3.6-5.oe1.noarch.rpm iperf3-debuginfo-3.6-5.oe1.aarch64.rpm iperf3-devel-3.6-5.oe1.x86_64.rpm
20201105 23-33-06,perl-Test-Output,perl-Test-Output-1.031-1.oe1.src.rpm perl-Test-Output-help-1.031-1.oe1.noarch.rpm perl-Test-Output-1.031-1.oe1.noarch.rpm
20201105 19-43-31,snapd-glib,snapd-glib-devel-1.43-3.oe1.x86_64.rpm snapd-glib-debuginfo-1.43-3.oe1.aarch64.rpm snapd-glib-debugsource-1.43-3.oe1.aarch64.rpm snapd-glib-debuginfo-1.43-3.oe1.x86_64.rpm snapd-qt-devel-1.43-3.oe1.x86_64.rpm snapd-qt-qml-1.43-3.oe1.x86_64.rpm snapd-qt-1.43-3.oe1.x86_64.rpm snapd-glib-1.43-3.oe1.aarch64.rpm snapd-glib-1.43-3.oe1.src.rpm snapd-qt-1.43-3.oe1.aarch64.rpm snapd-glib-devel-1.43-3.oe1.aarch64.rpm snapd-glib-debugsource-1.43-3.oe1.x86_64.rpm snapd-qt-devel-1.43-3.oe1.aarch64.rpm snapd-qt-qml-1.43-3.oe1.aarch64.rpm snapd-glib-1.43-3.oe1.x86_64.rpm
20201105 14-37-48,libcgroup,libcgroup-debugsource-0.42.2-1.oe1.x86_64.rpm libcgroup-help-0.42.2-1.oe1.aarch64.rpm libcgroup-help-0.42.2-1.oe1.x86_64.rpm libcgroup-0.42.2-1.oe1.x86_64.rpm libcgroup-0.42.2-1.oe1.src.rpm libcgroup-devel-0.42.2-1.oe1.aarch64.rpm libcgroup-debuginfo-0.42.2-1.oe1.x86_64.rpm libcgroup-debugsource-0.42.2-1.oe1.aarch64.rpm libcgroup-0.42.2-1.oe1.aarch64.rpm libcgroup-debuginfo-0.42.2-1.oe1.aarch64.rpm libcgroup-devel-0.42.2-1.oe1.x86_64.rpm
20201105 10-52-46,kf5-kdoctools,kf5-kdoctools-debuginfo-5.55.0-2.oe1.x86_64.rpm kf5-kdoctools-devel-5.55.0-2.oe1.aarch64.rpm kf5-kdoctools-debugsource-5.55.0-2.oe1.x86_64.rpm kf5-kdoctools-debugsource-5.55.0-2.oe1.aarch64.rpm kf5-kdoctools-debuginfo-5.55.0-2.oe1.aarch64.rpm kf5-kdoctools-5.55.0-2.oe1.src.rpm kf5-kdoctools-5.55.0-2.oe1.aarch64.rpm kf5-kdoctools-5.55.0-2.oe1.x86_64.rpm kf5-kdoctools-devel-5.55.0-2.oe1.x86_64.rpm
20201104 15-05-17,rpmlint,rpmlint-help-1.10-19.oe1.noarch.rpm rpmlint-1.10-19.oe1.noarch.rpm rpmlint-1.10-19.oe1.src.rpm
20201103 18-09-38,sslext,sslext-1.2-16.oe1.src.rpm sslext-1.2-16.oe1.noarch.rpm sslext-javadoc-1.2-16.oe1.noarch.rpm
20201103 15-36-55,ukui-wallpapers,ukui-wallpapers-20.04.4-1.oe1.x86_64.rpm ukui-wallpapers-20.04.4-1.oe1.aarch64.rpm ukui-wallpapers-20.04.4-1.oe1.src.rpm
20201103 15-36-41,ukui-themes,ukui-themes-1.4.0-1.oe1.aarch64.rpm ukui-themes-1.4.0-1.oe1.x86_64.rpm ukui-themes-1.4.0-1.oe1.src.rpm
20201103 15-36-30,ukui-settings-daemon,ukui-settings-daemon-3.0.1-1.oe1.src.rpm ukui-settings-daemon-3.0.1-1.oe1.aarch64.rpm ukui-settings-daemon-devel-3.0.1-1.oe1.x86_64.rpm ukui-settings-daemon-common-3.0.1-1.oe1.aarch64.rpm ukui-settings-daemon-3.0.1-1.oe1.x86_64.rpm ukui-settings-daemon-common-3.0.1-1.oe1.x86_64.rpm ukui-settings-daemon-devel-3.0.1-1.oe1.aarch64.rpm
20201103 15-24-10,ukui-power-manager,ukui-power-manager-common-2.0.3-1.oe1.aarch64.rpm ukui-power-manager-common-2.0.3-1.oe1.x86_64.rpm ukui-power-manager-2.0.3-1.oe1.aarch64.rpm ukui-power-manager-2.0.3-1.oe1.x86_64.rpm ukui-power-manager-2.0.3-1.oe1.src.rpm
20201103 15-18-26,ukui-biometric-auth,libpam-biometric-1.2.1-1.oe1.aarch64.rpm libpam-biometric-1.2.1-1.oe1.x86_64.rpm ukui-biometric-auth-1.2.1-1.oe1.src.rpm ukui-polkit-1.2.1-1.oe1.x86_64.rpm ukui-polkit-1.2.1-1.oe1.aarch64.rpm
20201103 15-15-05,peony,peony-3.0.4-1.oe1.x86_64.rpm peony-common-3.0.4-1.oe1.aarch64.rpm libpeony3-3.0.4-1.oe1.aarch64.rpm libpeony-dev-3.0.4-1.oe1.aarch64.rpm peony-common-3.0.4-1.oe1.x86_64.rpm libpeony3-3.0.4-1.oe1.x86_64.rpm peony-3.0.4-1.oe1.aarch64.rpm libpeony-dev-3.0.4-1.oe1.x86_64.rpm peony-3.0.4-1.oe1.src.rpm
20201103 11-49-32,kylin-nm,kylin-nm-3.0.2-1.oe1.aarch64.rpm kylin-nm-3.0.2-1.oe1.src.rpm kylin-nm-3.0.2-1.oe1.x86_64.rpm kylin-nm-debuginfo-3.0.2-1.oe1.x86_64.rpm kylin-nm-debugsource-3.0.2-1.oe1.aarch64.rpm kylin-nm-debugsource-3.0.2-1.oe1.x86_64.rpm kylin-nm-debuginfo-3.0.2-1.oe1.aarch64.rpm
20201103 11-30-03,xorg-x11-drv-synaptics,xorg-x11-drv-synaptics-devel-1.9.1-3.oe1.aarch64.rpm xorg-x11-drv-synaptics-debugsource-1.9.1-3.oe1.aarch64.rpm xorg-x11-drv-synaptics-debuginfo-1.9.1-3.oe1.x86_64.rpm xorg-x11-drv-synaptics-devel-1.9.1-3.oe1.x86_64.rpm xorg-x11-drv-synaptics-debuginfo-1.9.1-3.oe1.aarch64.rpm xorg-x11-drv-synaptics-legacy-1.9.1-3.oe1.aarch64.rpm xorg-x11-drv-synaptics-debugsource-1.9.1-3.oe1.x86_64.rpm xorg-x11-drv-synaptics-1.9.1-3.oe1.src.rpm xorg-x11-drv-synaptics-legacy-1.9.1-3.oe1.x86_64.rpm
20201102 21-02-47,jboss-el-2.2-api,jboss-el-2.2-api-javadoc-1.0.2-1.oe1.noarch.rpm jboss-el-2.2-api-1.0.2-1.oe1.noarch.rpm jboss-el-2.2-api-1.0.2-1.oe1.src.rpm
20201102 20-56-26,jboss-integration,jboss-integration-javadoc-6.0.0-1.oe1.noarch.rpm jboss-integration-6.0.0-1.oe1.noarch.rpm jboss-integration-6.0.0-1.oe1.src.rpm
20201102 18-32-48,osinfo-db,osinfo-db-20180920-3.oe1.x86_64.rpm osinfo-db-20180920-3.oe1.aarch64.rpm osinfo-db-20180920-3.oe1.src.rpm
20201102 18-25-55,quilt,
20201102 15-02-44,python-pyroute2,python-pyroute2-0.5.14-1.oe1.src.rpm python-pyroute2-help-0.5.14-1.oe1.noarch.rpm python3-pyroute2-0.5.14-1.oe1.noarch.rpm
20201102 14-09-44,tigervnc,tigervnc-debugsource-1.10.1-5.oe1.x86_64.rpm tigervnc-server-minimal-1.10.1-5.oe1.x86_64.rpm tigervnc-server-applet-1.10.1-5.oe1.noarch.rpm tigervnc-debuginfo-1.10.1-5.oe1.x86_64.rpm tigervnc-server-1.10.1-5.oe1.x86_64.rpm tigervnc-debugsource-1.10.1-5.oe1.aarch64.rpm tigervnc-help-1.10.1-5.oe1.noarch.rpm tigervnc-1.10.1-5.oe1.src.rpm tigervnc-server-minimal-1.10.1-5.oe1.aarch64.rpm tigervnc-server-module-1.10.1-5.oe1.aarch64.rpm tigervnc-debuginfo-1.10.1-5.oe1.aarch64.rpm tigervnc-server-module-1.10.1-5.oe1.x86_64.rpm tigervnc-1.10.1-5.oe1.x86_64.rpm tigervnc-server-1.10.1-5.oe1.aarch64.rpm tigervnc-1.10.1-5.oe1.aarch64.rpm
20201031 20-06-27,java-service-wrapper,java-service-wrapper-debugsource-3.2.5-1.oe1.x86_64.rpm java-service-wrapper-debuginfo-3.2.5-1.oe1.aarch64.rpm java-service-wrapper-debugsource-3.2.5-1.oe1.aarch64.rpm java-service-wrapper-3.2.5-1.oe1.x86_64.rpm java-service-wrapper-javadoc-3.2.5-1.oe1.noarch.rpm java-service-wrapper-debuginfo-3.2.5-1.oe1.x86_64.rpm java-service-wrapper-3.2.5-1.oe1.src.rpm java-service-wrapper-3.2.5-1.oe1.aarch64.rpm
20201031 19-56-05,artemis,artemis-rest-1.4.0-1.oe1.noarch.rpm artemis-boot-1.4.0-1.oe1.noarch.rpm artemis-native-1.4.0-1.oe1.aarch64.rpm artemis-journal-1.4.0-1.oe1.noarch.rpm artemis-doc-1.4.0-1.oe1.noarch.rpm artemis-jms-client-1.4.0-1.oe1.noarch.rpm artemis-web-1.4.0-1.oe1.noarch.rpm artemis-amqp-protocol-1.4.0-1.oe1.noarch.rpm artemis-selector-1.4.0-1.oe1.noarch.rpm artemis-native-1.4.0-1.oe1.x86_64.rpm artemis-server-1.4.0-1.oe1.noarch.rpm artemis-cli-1.4.0-1.oe1.noarch.rpm artemis-hornetq-protocol-1.4.0-1.oe1.noarch.rpm artemis-javadoc-1.4.0-1.oe1.noarch.rpm artemis-1.4.0-1.oe1.src.rpm artemis-protocols-1.4.0-1.oe1.noarch.rpm artemis-service-extensions-1.4.0-1.oe1.noarch.rpm artemis-spring-integration-1.4.0-1.oe1.noarch.rpm artemis-jms-server-1.4.0-1.oe1.noarch.rpm artemis-ra-1.4.0-1.oe1.noarch.rpm artemis-dto-1.4.0-1.oe1.noarch.rpm artemis-commons-1.4.0-1.oe1.noarch.rpm artemis-maven-plugin-1.4.0-1.oe1.noarch.rpm artemis-jdbc-store-1.4.0-1.oe1.noarch.rpm artemis-proton-plug-1.4.0-1.oe1.noarch.rpm artemis-server-osgi-1.4.0-1.oe1.noarch.rpm artemis-core-client-1.4.0-1.oe1.noarch.rpm artemis-stomp-protocol-1.4.0-1.oe1.noarch.rpm artemis-pom-1.4.0-1.oe1.noarch.rpm artemis-hqclient-protocol-1.4.0-1.oe1.noarch.rpm
20201031 14-43-31,jdepend,jdepend-demo-2.9.1-22.oe1.noarch.rpm jdepend-help-2.9.1-22.oe1.noarch.rpm jdepend-2.9.1-22.oe1.noarch.rpm jdepend-javadoc-2.9.1-22.oe1.noarch.rpm jdepend-2.9.1-22.oe1.src.rpm
20201031 09-47-33,python-appdirs,python3-appdirs-1.4.3-9.oe1.noarch.rpm python-appdirs-1.4.3-9.oe1.src.rpm
20201030 16-45-07,pyScss,pyScss-1.3.5-1.oe1.src.rpm pyScss-debugsource-1.3.5-1.oe1.aarch64.rpm python3-scss-1.3.5-1.oe1.x86_64.rpm python3-scss-1.3.5-1.oe1.aarch64.rpm pyScss-debugsource-1.3.5-1.oe1.x86_64.rpm pyScss-debuginfo-1.3.5-1.oe1.x86_64.rpm pyScss-debuginfo-1.3.5-1.oe1.aarch64.rpm
20201030 16-28-30,python-cpio,python3-cpio-0.1-32.oe1.noarch.rpm python-cpio-0.1-32.oe1.src.rpm
20201030 16-04-04,python-ipython_genutils,python-ipython_genutils-0.1.0-16.oe1.src.rpm python3-ipython_genutils-0.1.0-16.oe1.noarch.rpm
20201030 15-45-28,python-WSGIProxy2,python-WSGIProxy2-0.4.6-2.oe1.src.rpm python3-WSGIProxy2-0.4.6-2.oe1.noarch.rpm
20201030 10-54-57,python-pkgconfig,python-pkgconfig-1.5.1-2.oe1.src.rpm python3-pkgconfig-1.5.1-2.oe1.noarch.rpm
20201030 10-41-54,lua-term,lua-term-debugsource-0.07-1.oe1.x86_64.rpm lua-term-0.07-1.oe1.src.rpm lua-term-debuginfo-0.07-1.oe1.x86_64.rpm lua-term-debugsource-0.07-1.oe1.aarch64.rpm lua-term-debuginfo-0.07-1.oe1.aarch64.rpm lua-term-0.07-1.oe1.x86_64.rpm lua-term-0.07-1.oe1.aarch64.rpm
20201029 21-55-09,jaxb2-common-basics,jaxb2-common-basics-0.9.5-2.oe1.src.rpm jaxb2-common-basics-0.9.5-2.oe1.noarch.rpm jaxb2-common-basics-javadoc-0.9.5-2.oe1.noarch.rpm
20201029 21-53-10,idlj-maven-plugin,idlj-maven-plugin-javadoc-1.2.1-1.oe1.noarch.rpm idlj-maven-plugin-1.2.1-1.oe1.src.rpm idlj-maven-plugin-1.2.1-1.oe1.noarch.rpm
20201029 20-33-15,leveldb-java,leveldb-java-help-0.7-11.oe1.noarch.rpm leveldb-java-0.7-11.oe1.src.rpm leveldb-java-0.7-11.oe1.noarch.rpm
20201029 20-29-37,jtidy,jtidy-help-1.0-0.29.20100930svn1125.oe1.noarch.rpm jtidy-1.0-0.29.20100930svn1125.oe1.src.rpm jtidy-1.0-0.29.20100930svn1125.oe1.noarch.rpm
20201029 20-07-32,python-lazy-object-proxy,python-lazy-object-proxy-debuginfo-1.3.1-9.oe1.x86_64.rpm python-lazy-object-proxy-debugsource-1.3.1-9.oe1.x86_64.rpm python3-lazy-object-proxy-1.3.1-9.oe1.x86_64.rpm python-lazy-object-proxy-debugsource-1.3.1-9.oe1.aarch64.rpm python3-lazy-object-proxy-1.3.1-9.oe1.aarch64.rpm python-lazy-object-proxy-debuginfo-1.3.1-9.oe1.aarch64.rpm python-lazy-object-proxy-1.3.1-9.oe1.src.rpm
20201029 19-43-27,python-gssapi,python-gssapi-debuginfo-1.5.1-3.oe1.x86_64.rpm python-gssapi-debugsource-1.5.1-3.oe1.aarch64.rpm python3-gssapi-1.5.1-3.oe1.x86_64.rpm python-gssapi-1.5.1-3.oe1.src.rpm python3-gssapi-1.5.1-3.oe1.aarch64.rpm python-gssapi-debuginfo-1.5.1-3.oe1.aarch64.rpm python-gssapi-debugsource-1.5.1-3.oe1.x86_64.rpm
20201029 18-21-19,sonatype-oss-parent,sonatype-oss-parent-7-17.oe1.noarch.rpm sonatype-oss-parent-7-17.oe1.src.rpm
20201029 18-20-20,python-construct,python-construct-2.10.56-1.oe1.src.rpm python-construct-help-2.10.56-1.oe1.noarch.rpm python3-construct-2.10.56-1.oe1.noarch.rpm
20201029 11-19-32,python-requests-toolbelt,python-requests-toolbelt-help-0.9.1-1.oe1.noarch.rpm python3-requests-toolbelt-0.9.1-1.oe1.noarch.rpm python-requests-toolbelt-0.9.1-1.oe1.src.rpm
20201029 11-18-18,kmodtool,kmodtool-1-1.oe1.src.rpm kmodtool-1-1.oe1.noarch.rpm
20201028 15-27-28,blur-effect,blur-effect-1.1.3-5.oe1.src.rpm blur-effect-1.1.3-5.oe1.x86_64.rpm blur-effect-1.1.3-5.oe1.aarch64.rpm
20201028 15-01-20,python-copr,python3-copr-1.105-1.oe1.noarch.rpm python-copr-1.105-1.oe1.src.rpm python-copr-help-1.105-1.oe1.noarch.rpm
20201027 23-37-31,python-SQLAlchemy-Utils,python3-SQLAlchemy-Utils-0.36.8-1.oe1.noarch.rpm python-SQLAlchemy-Utils-0.36.8-1.oe1.src.rpm python-SQLAlchemy-Utils-help-0.36.8-1.oe1.noarch.rpm
20201027 15-26-25,libffado,libffado-devel-2.4.1-6.oe1.x86_64.rpm libffado-2.4.1-6.oe1.x86_64.rpm libffado-debugsource-2.4.1-6.oe1.aarch64.rpm libffado-2.4.1-6.oe1.src.rpm libffado-devel-2.4.1-6.oe1.aarch64.rpm libffado-help-2.4.1-6.oe1.x86_64.rpm libffado-2.4.1-6.oe1.aarch64.rpm libffado-debugsource-2.4.1-6.oe1.x86_64.rpm libffado-help-2.4.1-6.oe1.aarch64.rpm libffado-debuginfo-2.4.1-6.oe1.aarch64.rpm libffado-debuginfo-2.4.1-6.oe1.x86_64.rpm
20201022 17-51-54,perl-Crypt-Cracklib,perl-Crypt-Cracklib-1.7-1.oe1.x86_64.rpm perl-Crypt-Cracklib-debugsource-1.7-1.oe1.aarch64.rpm perl-Crypt-Cracklib-debuginfo-1.7-1.oe1.aarch64.rpm perl-Crypt-Cracklib-help-1.7-1.oe1.aarch64.rpm perl-Crypt-Cracklib-help-1.7-1.oe1.x86_64.rpm perl-Crypt-Cracklib-debugsource-1.7-1.oe1.x86_64.rpm perl-Crypt-Cracklib-1.7-1.oe1.aarch64.rpm perl-Crypt-Cracklib-1.7-1.oe1.src.rpm perl-Crypt-Cracklib-debuginfo-1.7-1.oe1.x86_64.rpm
20201022 15-22-36,efl,efl-1.23.3-1.oe1.src.rpm efl-1.23.3-1.oe1.aarch64.rpm efl-debuginfo-1.23.3-1.oe1.x86_64.rpm efl-debuginfo-1.23.3-1.oe1.aarch64.rpm efl-debugsource-1.23.3-1.oe1.aarch64.rpm efl-1.23.3-1.oe1.x86_64.rpm efl-devel-1.23.3-1.oe1.x86_64.rpm efl-devel-1.23.3-1.oe1.aarch64.rpm efl-debugsource-1.23.3-1.oe1.x86_64.rpm
20201021 15-57-40,ocaml-ocamlbuild,ocaml-ocamlbuild-devel-0.12.0-1.oe1.aarch64.rpm ocaml-ocamlbuild-devel-0.12.0-1.oe1.x86_64.rpm ocaml-ocamlbuild-0.12.0-1.oe1.x86_64.rpm ocaml-ocamlbuild-debugsource-0.12.0-1.oe1.aarch64.rpm ocaml-ocamlbuild-doc-0.12.0-1.oe1.x86_64.rpm ocaml-ocamlbuild-debugsource-0.12.0-1.oe1.x86_64.rpm ocaml-ocamlbuild-doc-0.12.0-1.oe1.aarch64.rpm ocaml-ocamlbuild-debuginfo-0.12.0-1.oe1.aarch64.rpm ocaml-ocamlbuild-0.12.0-1.oe1.aarch64.rpm ocaml-ocamlbuild-0.12.0-1.oe1.src.rpm ocaml-ocamlbuild-debuginfo-0.12.0-1.oe1.x86_64.rpm
20201020 16-05-19,glassfish-toplink-essentials,glassfish-toplink-essentials-2.0.46-2.oe1.noarch.rpm glassfish-toplink-essentials-2.0.46-2.oe1.src.rpm glassfish-toplink-essentials-javadoc-2.0.46-2.oe1.noarch.rpm
20201019 20-24-39,brotli,brotli-help-1.0.7-4.oe1.noarch.rpm brotli-debuginfo-1.0.7-4.oe1.aarch64.rpm python3-brotli-1.0.7-4.oe1.aarch64.rpm brotli-1.0.7-4.oe1.src.rpm brotli-devel-1.0.7-4.oe1.x86_64.rpm python3-brotli-1.0.7-4.oe1.x86_64.rpm brotli-1.0.7-4.oe1.aarch64.rpm brotli-devel-1.0.7-4.oe1.aarch64.rpm brotli-debugsource-1.0.7-4.oe1.aarch64.rpm python2-brotli-1.0.7-4.oe1.x86_64.rpm python2-brotli-1.0.7-4.oe1.aarch64.rpm brotli-1.0.7-4.oe1.x86_64.rpm brotli-debuginfo-1.0.7-4.oe1.x86_64.rpm brotli-debugsource-1.0.7-4.oe1.x86_64.rpm
20201019 19-47-14,log4cplus,log4cplus-devel-2.0.5-3.oe1.x86_64.rpm log4cplus-devel-2.0.5-3.oe1.aarch64.rpm log4cplus-debuginfo-2.0.5-3.oe1.x86_64.rpm log4cplus-2.0.5-3.oe1.src.rpm log4cplus-2.0.5-3.oe1.aarch64.rpm log4cplus-debugsource-2.0.5-3.oe1.aarch64.rpm log4cplus-2.0.5-3.oe1.x86_64.rpm log4cplus-debuginfo-2.0.5-3.oe1.aarch64.rpm log4cplus-debugsource-2.0.5-3.oe1.x86_64.rpm
20201019 19-44-37,memleax,memleax-1.1.1-3.oe1.x86_64.rpm memleax-debugsource-1.1.1-3.oe1.aarch64.rpm memleax-debuginfo-1.1.1-3.oe1.aarch64.rpm memleax-debugsource-1.1.1-3.oe1.x86_64.rpm memleax-1.1.1-3.oe1.aarch64.rpm memleax-debuginfo-1.1.1-3.oe1.x86_64.rpm memleax-1.1.1-3.oe1.src.rpm
20201016 15-45-25,lxsession,lxsession-0.5.5-2.oe1.src.rpm lxsession-debuginfo-0.5.5-2.oe1.x86_64.rpm lxsession-0.5.5-2.oe1.aarch64.rpm lxsession-debugsource-0.5.5-2.oe1.aarch64.rpm lxsession-debuginfo-0.5.5-2.oe1.aarch64.rpm lxsession-debugsource-0.5.5-2.oe1.x86_64.rpm lxsession-edit-0.5.5-2.oe1.x86_64.rpm lxsession-help-0.5.5-2.oe1.noarch.rpm lxsession-0.5.5-2.oe1.x86_64.rpm lxsession-edit-0.5.5-2.oe1.aarch64.rpm lxpolkit-0.5.5-2.oe1.x86_64.rpm lxpolkit-0.5.5-2.oe1.aarch64.rpm
20201015 18-41-27,dde-introduction,dde-introduction-5.5.6.1-4.oe1.x86_64.rpm dde-introduction-5.5.6.1-4.oe1.aarch64.rpm dde-introduction-5.5.6.1-4.oe1.src.rpm
20201015 10-00-54,qt5integration,dde-qt5integration-5.0.16-2.oe1.x86_64.rpm dde-qt5integration-5.0.16-2.oe1.src.rpm dde-qt5integration-5.0.16-2.oe1.aarch64.rpm
20201014 11-26-42,qt5-qtwayland,qt5-qtwayland-5.11.1-6.oe1.aarch64.rpm qt5-qtwayland-debugsource-5.11.1-6.oe1.x86_64.rpm qt5-qtwayland-debugsource-5.11.1-6.oe1.aarch64.rpm qt5-qtwayland-debuginfo-5.11.1-6.oe1.aarch64.rpm qt5-qtwayland-5.11.1-6.oe1.src.rpm qt5-qtwayland-help-5.11.1-6.oe1.x86_64.rpm qt5-qtwayland-devel-5.11.1-6.oe1.aarch64.rpm qt5-qtwayland-help-5.11.1-6.oe1.aarch64.rpm qt5-qtwayland-5.11.1-6.oe1.x86_64.rpm qt5-qtwayland-devel-5.11.1-6.oe1.x86_64.rpm qt5-qtwayland-debuginfo-5.11.1-6.oe1.x86_64.rpm
20201014 10-43-40,python-ldap,python3-ldap-3.1.0-3.oe1.aarch64.rpm python-ldap-3.1.0-3.oe1.src.rpm python3-ldap-3.1.0-3.oe1.x86_64.rpm python-ldap-help-3.1.0-3.oe1.noarch.rpm
